tazid,tothh,resacre,ciacre,totemp,cbd
1118,0,0,116,9963,0
1119,687,59,22,512,0
1120,286,43,48,739,0
1121,264,34,81,1478,0
1122,378,41,56,1189,0
1123,1153,241,130,1242,0
1124,1010,140,63,962,0
1125,418,59,92,1717,0
1126,6,1,106,1126,0
1127,560,123,165,1870,0
1128,16,4,82,715,0
1129,551,100,101,1302,0
1130,26,6,86,794,0
1131,222,23,29,653,0
1132,697,135,9,101,0
1133,820,90,29,501,0
1134,194,36,76,945,0
1135,360,133,19,152,0
1136,391,54,64,1114,0
1137,36,3,157,4580,0
1138,240,55,36,407,0
1139,758,90,108,2158,0
1140,342,51,118,1992,0
1141,592,121,103,1271,0
1142,617,161,122,1039,0
1143,768,187,73,752,0
1144,535,130,36,314,0
1145,546,77,10,184,0
1146,611,133,13,121,0
1147,208,36,5,77,0
1148,775,170,15,169,0
1149,466,87,9,112,0
1150,176,28,28,422,0
1151,249,46,4,53,0
1152,196,43,5,58,0
1153,450,87,7,85,0
1154,521,60,33,553,0
1155,323,59,13,176,0
1156,603,55,83,1928,0
1157,106,7,31,922,0
1158,706,144,15,182,0
1159,322,90,20,185,0
1160,405,79,28,320,0
1161,285,81,3,28,0
1162,441,91,28,308,0
1163,364,87,4,48,0
1164,302,68,10,102,0
1165,348,64,29,366,0
1166,462,119,39,384,0
1167,399,79,35,460,0
1168,964,247,223,2274,0
1169,670,277,28,172,0
1170,811,355,98,563,0
1171,956,347,119,904,0
1172,1118,120,53,994,0
1173,664,122,46,589,0
1174,613,105,65,890,0
1175,1458,107,67,1998,0
1176,446,206,63,370,0
1177,516,132,21,210,0
1178,522,96,51,626,0
1179,355,92,37,410,0
1180,371,101,26,223,0
1181,676,196,38,359,0
1182,439,143,11,101,0
1183,658,226,87,722,0
1184,716,27,146,8238,0
1185,835,126,41,567,0
1186,359,27,142,3778,0
1187,406,65,41,616,0
1188,1634,163,56,1061,0
1189,685,151,16,180,0
1190,759,107,47,765,0
1191,812,137,112,1430,0
1192,502,98,37,434,0
1193,351,70,49,690,0
1194,457,85,44,546,0
1195,499,153,18,149,0
1196,272,68,40,403,0
1197,482,133,7,62,0
1198,195,64,12,99,0
1199,321,147,10,68,0
1200,422,122,15,135,0
1201,202,91,3,20,0
1202,475,89,84,1135,0
1203,363,46,66,1009,0
1204,86,12,90,1484,0
1205,660,143,56,582,0
1206,458,105,42,492,0
1207,595,184,52,465,0
1208,307,98,6,54,0
1209,349,134,5,34,0
1210,232,50,9,85,0
1211,465,169,27,174,0
1212,1035,139,30,456,0
1213,1253,224,61,795,0
1214,527,114,58,618,0
1215,193,122,30,105,0
1216,534,333,39,178,0
1217,226,75,112,776,0
1218,362,539,23,44,0
1219,340,152,74,456,0
1220,275,204,153,567,0
1221,3,64,615,134,0
1222,259,450,337,614,0
1223,2,98,98,5,0
1224,0,0,518,586,0
1225,36,134,133,108,0
1226,0,0,0,0,0
1227,0,0,730,7,0
1228,0,0,1216,43,0
1229,21,297,340,72,0
1230,0,0,634,230,0
1231,35,136,138,114,0
1232,35,109,173,142,0
1233,0,0,0,0,0
1234,303,798,96,98,0
1235,0,0,0,0,0
1236,0,0,243,88,0
1237,0,0,251,134,0
1238,0,0,0,0,0
1239,0,0,0,0,0
1240,0,0,0,0,0
1241,334,312,511,1524,0
1242,190,219,433,1091,0
1243,73,71,31,80,0
1244,37,60,102,198,0
1245,57,78,90,206,0
1246,276,83,86,879,0
1247,0,0,0,0,0
1248,0,0,0,0,0
1249,0,0,0,0,0
1250,0,0,708,7,0
1251,0,0,255,7,0
1252,0,0,427,10,0
1253,0,0,0,0,0
1254,11,329,14,2,0
1255,0,0,0,0,0
1256,0,0,495,1699,0
1257,156,1386,536,232,0
1258,1,25,483,38,0
1259,112,688,82,44,0
1260,998,1174,185,571,0
1261,696,687,112,382,0
1262,217,224,26,89,0
1263,103,96,54,188,0
1264,927,551,89,553,0
1265,48,204,154,132,0
1266,85,403,79,53,0
1267,1474,436,13,172,0
1268,690,185,96,1295,0
1269,1199,314,26,379,0
1270,1670,327,15,274,0
1271,212,105,129,943,0
1272,471,351,43,232,0
1273,687,244,5,67,0
1274,477,137,8,70,0
1275,0,0,970,663,0
1276,1831,223,62,1385,0
1277,808,208,15,217,0
1278,43,7,291,4941,0
1279,1201,275,29,380,0
1280,805,302,18,156,0
1281,917,306,13,127,0
1282,698,248,54,542,0
1283,664,280,41,317,0
1284,758,287,34,299,0
1285,472,132,189,2121,0
1286,955,231,88,1150,0
1287,1232,196,111,1656,0
1288,519,188,7,56,0
1289,321,84,25,262,0
1290,1002,245,78,978,0
1291,439,218,70,386,0
1292,7,152,12,1,0
1293,168,80,10,35,0
1294,248,109,5,33,0
1295,829,101,36,811,0
1296,0,0,123,4161,0
1297,1571,123,16,520,0
1298,393,260,45,235,0
1299,3,1,116,447,0
1300,235,54,83,784,0
1301,278,241,32,129,0
1302,1403,487,75,700,0
1303,1130,390,59,633,0
1304,764,312,7,77,0
1305,62,42,509,2148,0
1306,1135,226,26,402,0
1307,330,126,4,39,0
1308,153,57,35,356,0
1309,1274,279,40,549,0
1310,663,203,67,714,0
1311,2,0,51,2391,0
1312,221,84,24,178,0
1313,374,117,93,787,0
1314,494,181,26,223,0
1315,151,55,91,660,0
1316,234,117,17,107,0
1317,443,170,23,172,0
1318,66,53,84,313,0
1319,195,62,76,790,0
1320,14,2,85,1396,0
1321,863,187,62,873,0
1322,48,130,171,196,0
1323,455,79,63,1059,0
1324,427,174,126,1044,0
1325,781,123,27,474,0
1326,2,0,252,4204,0
1327,5,3,465,1825,0
1328,477,187,123,1114,0
1329,394,149,3,38,0
1330,266,122,2,27,0
1331,5,32,401,196,0
1332,303,108,5,54,0
1333,506,209,5,49,0
1334,339,140,24,213,0
1335,683,295,29,242,0
1336,201,122,24,141,0
1337,708,287,7,69,0
1338,272,134,19,133,0
1339,12,60,50,36,0
1340,0,0,59,289,0
1341,339,127,37,320,0
1342,222,112,46,343,0
1343,329,151,3,32,0
1344,378,193,65,466,0
1345,369,206,34,227,0
1346,200,96,53,323,0
1347,948,134,25,410,0
1348,274,147,22,162,0
1349,300,127,33,219,0
1350,385,155,5,40,0
1351,358,206,35,222,0
1352,413,149,92,764,0
1353,692,83,153,2627,0
1354,563,86,76,1401,0
1355,404,116,108,1069,0
1356,249,174,5,25,0
1357,225,104,139,965,0
1358,386,167,109,738,0
1359,545,92,109,1474,0
1360,697,82,161,2775,0
1361,664,122,7,114,0
1362,259,131,23,172,0
1363,651,135,12,204,0
1364,536,166,14,168,0
1365,128,86,36,194,0
1366,165,76,59,415,0
1367,474,364,26,122,0
1368,462,50,79,1956,0
1369,202,115,17,111,0
1370,287,184,6,39,0
1371,605,323,78,517,0
1372,198,158,35,169,0
1373,52,164,43,48,0
1374,452,107,111,1285,0
1375,296,155,26,158,0
1376,403,270,54,273,0
1377,152,126,38,162,0
1378,338,46,383,9820,0
1379,264,193,10,53,0
1380,223,173,5,27,0
1381,328,23,64,2300,0
1382,405,47,109,2452,0
1383,1110,168,178,2824,0
1384,1282,516,47,433,0
1385,163,136,174,820,0
1386,293,164,85,611,0
1387,223,193,23,110,0
1388,691,366,59,437,0
1389,532,246,52,327,0
1390,670,233,110,1105,0
1391,681,291,27,221,0
1392,706,291,44,356,0
1393,231,308,18,55,0
1394,0,0,184,5841,0
1395,111,85,65,276,0
1396,200,68,101,868,0
1397,99,34,192,1527,0
1398,95,33,248,2332,0
1399,203,141,117,673,0
1400,466,189,9,84,0
1401,385,166,28,274,0
1402,288,181,5,33,0
1403,185,81,28,260,0
1404,322,119,30,315,0
1405,602,120,65,908,0
1406,659,258,45,413,0
1407,516,295,22,146,0
1408,243,168,70,291,0
1409,226,154,105,443,0
1410,32,8,324,4166,0
1411,56,20,301,2508,0
1412,546,141,320,3490,0
1413,22,6,112,1198,0
1414,0,0,319,8,0
1415,231,180,49,208,0
1416,54,25,467,2776,0
1417,164,115,217,922,0
1418,111,121,104,359,0
1419,168,266,8,21,0
1420,64,245,24,22,0
1421,73,205,24,35,0
1422,114,163,71,190,0
1423,144,212,32,75,0
1424,541,286,56,321,0
1425,80,53,354,1752,0
1426,25,87,642,574,0
1427,104,522,142,99,0
1428,3,1,96,550,0
1429,422,85,26,303,0
1430,1,0,82,1088,0
1431,904,67,74,2362,0
1432,535,125,66,662,0
1433,286,54,84,975,0
1434,526,108,92,1161,0
1435,992,199,17,195,0
1436,392,62,49,762,0
1437,549,120,10,121,0
1438,234,73,16,138,0
1439,679,132,15,200,0
1440,525,73,45,681,0
1441,759,44,30,962,0
1442,142,41,58,479,0
1443,129,6,118,4662,0
1444,1239,151,121,2362,0
1445,707,50,26,715,0
1446,320,88,29,242,0
1447,395,104,65,643,0
1448,1345,159,125,2267,0
1449,488,84,84,1308,0
1450,123,98,8,27,0
1451,706,153,64,676,0
1452,892,221,75,785,0
1453,184,8,127,9501,0
1454,266,36,212,4569,0
1455,0,0,138,112,0
1456,731,156,64,787,0
1457,634,165,88,853,0
1458,943,155,34,454,0
1459,289,131,26,170,0
1460,708,224,11,91,0
1461,448,153,9,68,0
1462,976,319,81,622,0
1463,798,294,18,135,0
1464,198,189,61,161,0
1465,276,77,22,209,0
1466,170,55,14,114,0
1467,467,135,12,122,0
1468,268,65,20,230,0
1469,520,78,55,984,0
1470,755,97,35,752,0
1471,928,141,18,275,0
1472,351,70,26,317,0
1473,621,127,13,170,0
1474,359,86,35,346,0
1475,577,153,18,187,0
1476,773,79,93,2276,0
1477,447,130,19,210,0
1478,457,129,21,217,0
1479,504,229,121,685,0
1480,585,208,9,70,0
1481,380,106,42,452,0
1482,655,220,26,207,0
1483,244,96,28,207,0
1484,1341,531,150,1052,0
1485,1347,542,124,838,0
1486,288,80,19,169,0
1487,302,62,6,82,0
1488,312,95,12,107,0
1489,410,95,33,361,0
1490,1018,99,32,817,0
1491,244,110,19,118,0
1492,453,101,116,1383,0
1493,489,124,30,332,0
1494,343,110,3,34,0
1495,388,73,68,1013,0
1496,448,181,9,67,0
1497,1321,348,108,1195,0
1498,727,375,43,264,0
1499,386,42,114,2725,0
1500,122,9,91,2648,0
1501,68,6,75,2039,0
1502,136,42,34,290,0
1503,568,72,93,2049,0
1504,114,24,91,1198,0
1505,254,66,2,29,0
1506,469,110,56,693,0
1507,725,73,6,169,0
1508,309,95,21,195,0
1509,398,79,70,835,0
1510,666,132,199,2973,0
1511,454,135,10,101,0
1512,439,123,41,474,0
1513,323,75,81,929,0
1514,217,50,81,1040,0
1515,1016,280,35,375,0
1516,485,252,38,238,0
1517,979,356,74,601,0
1518,717,246,66,604,0
1519,330,340,10,32,0
1520,181,110,6,30,0
1521,94,118,7,17,0
1522,69,5,109,4023,0
1523,428,28,63,2750,0
1524,33,4,226,4086,0
1525,206,61,88,919,0
1526,642,226,14,131,0
1527,884,249,48,487,0
1528,367,105,72,661,0
1529,314,72,62,735,0
1530,476,111,85,988,0
1531,331,114,3,32,0
1532,516,145,14,125,0
1533,396,131,26,253,0
1534,473,131,27,333,0
1535,392,117,39,431,0
1536,262,187,51,207,0
1537,403,141,12,107,0
1538,401,284,29,124,0
1539,491,376,27,114,0
1540,355,376,75,216,0
1541,853,581,72,329,0
1542,513,134,28,357,0
1543,227,93,2,23,0
1544,285,44,35,695,0
1545,428,71,152,2037,0
1546,412,132,193,1745,0
1547,613,193,66,645,0
1548,860,287,32,322,0
1549,55,9,102,2004,0
1550,701,289,16,128,0
1551,280,172,5,28,0
1552,15,4,24,253,0
1553,493,380,47,200,0
1554,491,346,17,80,0
1555,182,47,188,2105,0
1556,516,217,133,1257,0
1557,661,156,106,1081,0
1558,730,363,34,259,0
1559,130,42,199,1970,0
1560,97,42,1,9,0
1561,341,249,7,33,0
1562,230,172,81,361,0
1563,284,249,27,103,0
1564,155,98,10,54,0
1565,497,425,24,105,0
1566,383,41,206,5299,0
1567,739,284,37,293,0
1568,26,21,62,221,0
1569,472,448,12,46,0
1570,395,154,8,70,0
1571,574,360,28,143,0
1572,546,728,65,165,0
1573,794,217,25,267,0
1574,6,2,73,513,0
1575,327,32,88,2130,0
1576,986,877,115,380,0
1577,1,1227,4296,21,0
1578,0,0,0,0,0
1579,0,0,1060,12,0
1580,0,0,0,0,0
1581,0,0,657,27,0
1582,4,215,430,38,0
1583,6,541,70,3,0
1584,6,410,507,21,0
1585,23,201,5,2,0
1586,7,3191,145,1,0
1587,1,60,364,6,0
1588,5,708,0,0,0
1589,0,0,0,0,0
1590,0,0,648,24,0
1591,0,0,652,33,0
1592,0,0,651,128,0
1593,0,0,253,9,0
1594,1,165,413,10,0
1595,11,359,9,1,0
1596,113,229,5,10,0
1597,0,0,168,92,0
1598,0,0,0,0,0
1599,0,0,0,0,0
1600,0,0,0,0,0
1601,0,0,0,0,0
1602,13,331,239,26,0
1603,85,239,35,47,0
1604,0,0,0,0,0
1605,0,0,0,0,0
1606,0,0,0,0,0
1607,0,0,0,0,0
1608,0,0,0,0,0
1609,0,0,0,0,0
1610,7,303,134,8,0
1611,55,1097,50,9,0
1612,0,0,451,10,0
1613,5,1366,210,2,0
1614,0,0,0,0,0
1615,0,0,0,0,0
1616,0,0,644,3,0
1617,68,148,56,90,0
1618,27,153,124,73,0
1619,0,0,0,0,0
1620,0,0,184,94,0
1621,0,0,0,0,0
1622,3,19,236,98,0
1623,0,0,0,0,0
1624,0,0,0,0,0
1625,32,187,185,127,0
1626,0,0,0,0,0
1627,0,0,194,108,0
1628,0,0,0,0,0
1629,267,157,27,165,0
1630,176,1000,93,59,0
1631,98,305,31,36,0
1632,292,628,49,99,0
1633,249,673,31,46,0
1634,0,0,137,106,0
1635,0,0,218,3,0
1636,0,0,1956,18,0
1637,0,0,0,0,0
1638,3,2964,0,0,0
1639,1,2,77,36,0
1640,42,212,62,47,0
1641,686,289,54,466,0
1642,588,65,60,1542,0
1643,11,32,261,277,0
1644,41,47,105,297,0
1645,43,139,49,54,0
1646,0,36,109,6,0
1647,1,83,251,12,0
1648,342,73,48,623,0
1649,17,58,206,195,0
1650,12,49,77,60,0
1651,14,116,224,89,0
1652,0,0,861,229,0
1653,432,164,4,41,0
1654,473,164,6,54,0
1655,119,177,18,45,0
1656,616,357,10,70,0
1657,105,150,22,55,0
1658,136,143,16,55,0
1659,273,119,3,32,0
1660,340,159,33,256,0
1661,0,0,83,470,0
1662,242,137,30,174,0
1663,18,3,36,683,0
1664,149,54,36,310,0
1665,212,61,23,228,0
1666,107,46,72,532,0
1667,260,66,36,442,0
1668,245,31,59,1247,0
1669,226,75,87,787,0
1670,220,109,4,31,0
1671,64,70,29,84,0
1672,57,76,8,23,0
1673,45,44,42,128,0
1674,134,101,9,42,0
1675,64,140,31,51,0
1676,122,166,5,14,0
1677,106,313,59,76,0
1678,301,227,39,182,0
1679,28,102,22,24,0
1680,192,164,4,20,0
1681,84,194,10,18,0
1682,274,154,104,620,0
1683,221,128,3,23,0
1684,225,133,14,100,0
1685,332,82,138,1941,0
1686,352,136,4,40,0
1687,187,155,4,22,0
1688,231,127,16,105,0
1689,264,149,13,80,0
1690,327,302,13,63,0
1691,273,147,3,32,0
1692,271,198,5,31,0
1693,181,158,8,37,0
1694,465,226,9,70,0
1695,340,149,18,175,0
1696,294,152,7,58,0
1697,164,146,7,31,0
1698,223,184,8,43,0
1699,99,152,8,21,0
1700,287,177,29,196,0
1701,62,34,129,915,0
1702,152,53,27,277,0
1703,246,78,7,80,0
1704,306,101,10,122,0
1705,132,82,7,49,0
1706,0,0,368,2721,0
1707,18,72,114,111,0
1708,24,36,72,173,0
1709,128,70,32,210,0
1710,0,0,492,86,0
1711,151,137,9,39,0
1712,0,0,122,10,0
1713,5,7,51,86,0
1714,0,0,71,40,0
1715,0,0,95,89,0
1716,0,0,69,96,0
1717,230,108,6,49,0
1718,410,119,6,68,0
1719,0,0,29,552,0
1720,676,139,42,721,0
1721,2,4,215,187,0
1722,45,10,91,1551,0
1723,19,21,54,189,0
1724,635,160,6,80,0
1725,40,59,10,26,0
1726,289,66,35,555,0
1727,653,91,4,114,0
1728,0,0,137,2340,0
1729,0,0,110,1335,0
1730,238,300,32,97,0
1731,263,99,2,27,0
1732,0,0,195,236,0
1733,502,454,38,155,0
1734,0,0,279,1,0
1735,854,1472,45,85,0
1736,289,647,83,142,0
1737,419,535,16,54,0
1738,303,500,28,59,0
1739,398,515,80,261,0
1740,72,179,7,12,0
1741,238,215,124,554,0
1742,35,89,41,65,0
1743,341,265,116,611,0
1744,194,902,87,72,0
1745,364,227,65,372,0
1746,208,292,11,31,0
1747,168,58,50,474,0
1748,343,188,14,96,0
1749,377,433,24,79,0
1750,196,161,13,67,0
1751,238,238,8,36,0
1752,109,148,47,146,0
1753,80,162,39,72,0
1754,126,127,14,60,0
1755,329,306,7,34,0
1756,207,216,27,98,0
1757,261,213,29,137,0
1758,328,101,67,706,0
1759,247,193,70,330,0
1760,285,251,46,229,0
1761,280,332,11,45,0
1762,292,272,33,154,0
1763,222,260,7,23,0
1764,149,153,7,28,0
1765,472,288,6,45,0
1766,338,168,26,217,0
1767,454,242,16,118,0
1768,284,111,2,26,0
1769,267,162,5,31,0
1770,291,289,13,45,0
1771,220,300,7,23,0
1772,329,185,9,68,0
1773,217,72,43,560,0
1774,430,212,4,40,0
1775,353,126,9,84,0
1776,60,90,104,248,0
1777,593,228,53,538,0
1778,353,231,17,114,0
1779,426,390,11,49,0
1780,31,34,383,1256,0
1781,452,328,62,360,0
1782,323,341,68,259,0
1783,536,162,21,276,0
1784,481,150,89,893,0
1785,483,181,13,120,0
1786,607,280,48,356,0
1787,3,0,196,2581,0
1788,0,0,152,2243,0
1789,355,64,69,1099,0
1790,298,73,22,256,0
1791,253,63,36,409,0
1792,735,240,33,355,0
1793,12,1,42,1129,0
1794,171,22,52,1161,0
1795,391,76,71,1006,0
1796,137,34,29,344,0
1797,439,128,22,237,0
1798,95,15,24,461,0
1799,650,155,82,1092,0
1800,77,18,195,2755,0
1801,149,46,35,300,0
1802,37,3,177,6893,0
1803,618,99,25,483,0
1804,1,0,80,787,0
1805,17,35,31,30,0
1806,7,153,30,5,0
1807,292,271,26,101,0
1808,62,219,62,61,0
1809,0,0,111,733,0
1810,0,0,55,665,0
1811,0,0,254,2991,0
1812,280,189,12,70,0
1813,284,196,6,43,0
1814,240,189,7,36,0
1815,118,26,145,2726,0
1816,301,165,4,36,0
1817,304,157,11,89,0
1818,408,277,8,47,0
1819,610,102,47,922,0
1820,431,173,27,255,0
1821,487,232,27,183,0
1822,436,182,32,265,0
1823,535,256,7,64,0
1824,405,139,12,117,0
1825,505,226,6,49,0
1826,532,298,16,107,0
1827,50,7,32,536,0
1828,239,16,54,1819,0
1829,691,161,33,452,0
1830,512,261,44,310,0
1831,614,258,6,57,0
1832,141,44,76,820,0
1833,432,299,14,75,0
1834,385,213,5,43,0
1835,38,15,56,501,0
1836,225,147,100,492,0
1837,295,237,40,185,0
1838,418,337,9,46,0
1839,1063,113,15,387,0
1840,800,74,20,634,0
1841,207,77,42,362,0
1842,4,7,53,72,0
1843,1045,53,53,3054,0
1844,1,0,105,703,0
1845,202,31,16,305,0
1846,0,0,181,551,0
1847,6,1,89,1055,0
1848,0,0,108,147,0
1849,267,101,70,623,0
1850,82,21,142,1792,0
1851,0,0,291,181,0
1852,0,0,302,2277,0
1853,123,108,299,1121,0
1854,162,98,115,803,0
1855,230,177,49,243,0
1856,307,109,65,669,0
1857,24,4,195,3969,0
1858,1,0,397,2333,0
1859,120,56,91,632,0
1860,0,0,157,1357,0
1861,2,0,140,2067,0
1862,1,0,141,1214,0
1863,1,0,146,1810,0
1864,217,68,73,770,0
1865,146,72,67,414,0
1866,566,122,4,59,0
1867,27,123,183,155,0
1868,16,54,123,114,0
1869,305,150,12,93,0
1870,251,53,26,433,0
1871,341,21,31,1661,0
1872,546,148,13,181,0
1873,454,105,46,689,0
1874,938,120,60,1474,0
1875,547,71,128,3527,0
1876,723,144,42,712,0
1877,607,152,17,220,0
1878,398,58,37,740,0
1879,852,149,34,681,0
1880,420,76,85,1450,0
1881,745,62,86,2754,0
1882,171,35,45,831,0
1883,609,224,11,114,0
1884,724,225,5,67,0
1885,145,172,17,53,0
1886,464,132,39,467,0
1887,280,121,27,225,0
1888,102,16,160,3467,0
1889,693,85,38,933,0
1890,611,158,5,73,0
1891,341,135,28,264,0
1892,578,290,86,635,0
1893,371,48,21,445,0
1894,803,137,26,489,0
1895,494,118,45,619,0
1896,421,120,41,514,0
1897,77,34,44,370,0
1898,261,24,32,957,0
1899,420,112,12,134,0
1900,532,161,5,59,0
1901,410,167,15,126,0
1902,690,140,41,613,0
1903,250,83,76,813,0
1904,529,99,56,865,0
1905,203,17,27,1059,0
1906,535,159,23,272,0
1907,463,158,4,44,0
1908,452,148,18,207,0
1909,420,52,37,881,0
1910,333,48,269,5666,0
1911,435,138,21,239,0
1912,626,88,8,153,0
1913,20,2,40,1393,0
1914,0,0,37,910,0
1915,5,0,39,989,0
1916,296,53,75,1319,0
1917,446,137,25,251,0
1918,356,124,5,51,0
1919,81,16,60,861,0
1920,446,143,17,167,0
1921,250,131,5,34,0
1922,750,85,42,1258,0
1923,2,0,91,2899,0
1924,301,121,176,1382,0
1925,379,62,79,1375,0
1926,196,15,13,472,0
1927,9,1,25,519,0
1928,0,0,52,1789,0
1929,401,208,47,287,0
1930,385,153,4,38,0
1931,847,89,10,265,0
1932,356,121,9,93,0
1933,654,90,31,716,0
1934,206,28,58,1146,0
1935,408,61,34,626,0
1936,0,0,106,2789,0
1937,5,1,51,408,0
1938,0,0,84,2796,0
1939,94,9,43,1268,0
1940,400,232,35,201,0
1941,251,212,50,178,0
1942,99,45,44,378,0
1943,286,133,120,890,0
1944,60,41,23,104,0
1945,357,174,41,267,0
1946,356,202,6,41,0
1947,364,181,150,935,0
1948,93,12,54,1185,0
1949,612,163,65,717,0
1950,585,296,56,361,0
1951,331,67,88,1320,0
1952,520,272,32,196,0
1953,4,1,90,1247,0
1954,670,64,27,789,0
1955,347,84,12,160,0
1956,484,42,23,754,0
1957,345,37,15,377,0
1958,473,38,16,598,0
1959,88,8,52,1520,0
1960,217,27,60,1404,0
1961,639,27,18,1089,0
1962,222,65,12,125,0
1963,396,132,33,311,0
1964,826,121,2,76,0
1965,450,178,6,51,0
1966,170,14,15,613,0
1967,193,18,17,521,0
1968,24,2,335,15942,0
1969,637,206,9,94,0
1970,247,136,7,52,0
1971,958,58,5,261,0
1972,1067,50,3,269,0
1973,681,32,3,240,0
1974,500,68,6,175,0
1975,464,108,4,80,0
1976,824,54,9,423,0
1977,513,45,1,54,0
1978,322,28,3,105,0
1979,445,53,12,360,0
1980,171,6,16,1303,0
1981,218,18,2,95,0
1982,118,22,9,133,0
1983,143,28,1,13,0
1984,0,0,178,2048,0
1985,334,141,21,178,0
1986,376,117,29,301,0
1987,667,213,32,307,0
1988,330,131,5,44,0
1989,488,108,34,470,0
1990,268,14,52,2704,0
1991,79,2,75,5213,0
1992,383,38,11,366,0
1993,121,30,102,1302,0
1994,379,84,2,40,0
1995,342,33,16,501,0
1996,111,11,36,879,0
1997,465,24,7,406,0
1998,1,12,62,25,0
1999,630,140,16,226,0
2000,275,45,19,293,0
2001,622,41,7,274,0
2002,253,13,19,965,0
2003,174,20,24,503,0
2004,310,8,24,2538,0
2005,11,0,21,1291,0
2006,191,176,67,258,0
2007,321,276,30,133,0
2008,18,237,190,48,0
2009,189,187,30,106,0
2010,531,190,11,121,0
2011,195,80,3,35,0
2012,509,163,6,67,0
2013,125,39,1,11,0
2014,56,160,47,63,0
2015,449,170,13,119,0
2016,251,73,5,59,0
2017,4,59,243,70,0
2018,43,84,105,179,0
2019,285,131,17,129,0
2020,492,133,8,116,0
2021,295,102,18,162,0
2022,93,135,14,32,0
2023,116,109,70,258,0
2024,110,133,30,85,0
2025,148,49,21,222,0
2026,292,68,28,365,0
2027,304,60,5,71,0
2028,215,18,30,1030,0
2029,187,5,27,2506,0
2030,221,50,13,176,0
2031,284,40,7,157,0
2032,235,15,19,843,0
2033,852,72,1,78,0
2034,245,42,5,117,0
2035,67,7,23,634,0
2036,82,4,28,1376,0
2037,236,19,12,491,0
2038,298,39,8,204,0
2039,395,69,2,41,0
2040,259,42,23,400,0
2041,257,42,17,317,0
2042,313,12,9,750,0
2043,452,101,27,369,0
2044,239,91,2,23,0
2045,339,117,31,279,0
2046,153,64,50,414,0
2047,533,99,33,606,0
2048,446,69,1,41,0
2049,194,75,17,146,0
2050,36,14,109,947,0
2051,511,168,43,467,0
2052,1,2,353,642,0
2053,0,0,198,2410,0
2054,0,0,190,807,0
2055,1,2,183,263,0
2056,0,0,95,448,0
2057,0,0,197,2059,0
2058,0,0,155,207,0
2059,30,99,64,69,0
2060,0,0,120,16,0
2061,1,1,162,94,0
2062,104,146,25,68,0
2063,329,157,5,42,0
2064,0,0,122,215,0
2065,198,87,36,246,0
2066,358,108,21,232,0
2067,134,86,20,101,0
2068,225,95,26,197,0
2069,201,69,22,198,0
2070,472,217,8,67,0
2071,342,81,26,351,0
2072,372,76,51,895,0
2073,271,77,18,181,0
2074,388,79,15,224,0
2075,361,116,8,84,0
2076,343,115,3,31,0
2077,319,51,43,793,0
2078,354,58,37,589,0
2079,205,48,44,547,0
2080,385,112,10,117,0
2081,269,172,13,75,0
2082,20,5,157,1646,0
2083,76,77,83,261,0
2084,168,154,20,76,0
2085,493,150,48,544,0
2086,194,112,6,40,0
2087,269,208,16,79,0
2088,64,212,45,49,0
2089,43,118,11,15,0
2090,0,0,241,42,0
2091,8,27,144,131,0
2092,29,111,47,35,0
2093,130,49,22,167,0
2094,287,51,47,744,0
2095,361,92,6,84,0
2096,237,137,33,191,0
2097,318,158,5,40,0
2098,157,189,21,65,0
2099,206,62,5,63,0
2100,238,79,6,62,0
2101,385,161,4,37,0
2102,196,105,3,24,0
2103,341,234,8,53,0
2104,242,72,2,25,0
2105,257,157,8,52,0
2106,205,155,3,19,0
2107,262,341,33,92,0
2108,90,92,6,21,0
2109,374,237,29,177,0
2110,154,189,64,188,0
2111,114,151,91,258,0
2112,270,195,31,158,0
2113,255,541,18,32,0
2114,75,72,34,154,0
2115,188,124,56,303,0
2116,253,568,77,136,0
2117,225,739,65,71,0
2118,23,78,32,40,0
2119,216,501,134,217,0
2120,49,408,163,79,0
2121,17,73,300,222,0
2122,3,65,599,109,0
2123,1,1,169,324,0
2124,0,0,106,608,0
2125,0,0,82,902,0
2126,394,114,22,249,0
2127,463,191,22,202,0
2128,316,162,9,69,0
2129,45,173,46,40,0
2130,29,26,161,594,0
2131,19,50,94,115,0
2132,1,1,267,1379,0
2133,150,281,151,271,0
2134,162,253,47,105,0
2135,526,146,5,77,0
2136,95,62,13,70,0
2137,351,112,2,38,0
2138,210,105,4,37,0
2139,626,191,32,435,0
2140,90,100,17,52,0
2141,358,143,6,65,0
2142,409,120,9,126,0
2143,456,166,17,188,0
2144,407,201,5,50,0
2145,4,180,201,19,0
2146,119,87,38,168,0
2147,45,77,56,114,0
2148,20,251,145,47,0
2149,42,165,216,175,0
2150,27,209,41,15,0
2151,0,0,86,2465,0
2152,76,13,29,489,0
2153,50,13,24,263,0
2154,282,58,26,382,0
2155,326,77,8,102,0
2156,178,26,14,294,0
2157,289,47,38,658,0
2158,278,78,5,63,0
2159,267,74,10,121,0
2160,191,51,13,146,0
2161,230,63,6,75,0
2162,292,86,4,46,0
2163,298,150,21,138,0
2164,173,72,2,23,0
2165,234,97,3,32,0
2166,155,60,6,52,0
2167,244,48,55,865,0
2168,260,93,46,412,0
2169,209,34,26,526,0
2170,305,128,17,156,0
2171,316,109,6,76,0
2172,157,23,56,1275,0
2173,93,115,32,105,0
2174,14,12,142,614,0
2175,20,69,83,94,0
