tazid,tothh,resacre,ciacre,totemp,cbd
707,351,189.08566819199999,0,256,0
708,60,14.861441214,0,262,0
709,481,142.671173234,0,172,0
710,344,94.637387994,0,146,0
711,962,205.796990293,4.680992159,136,0
712,683,173.199437414,1.62786883,230,0
713,0,0,0,0,0
714,0,0,0,0,0
715,10,0,12.713936204,83,0
716,2,1.7887639489999998,3.28880244,0,0
717,210,30.032636484,44.017177102,1729,0
718,548,110.763738256,0,205,0
719,439,75.641080991,13.530028291,241,0
720,323,59.741064262,0,32,0
721,453,87.406127062,5.920618292,71,0
722,39,34.315365147,40.019885529999996,77,0
723,649,189.946680002,6.244823613,368,0
724,517,108.643982096,0,51,0
725,524,210.688797784,0,51,0
726,979,215.808621448,17.988436301,381,0
727,767,161.424501718,2.51149986,165,0
728,0,0,0,0,0
729,0,0,1686.420233,4,0
730,205,39.122384032,5.323593495,66,0
731,1,0.691437931,0,0,0
732,704,294.3845774,5.81527116,95,0
733,0,0,0.278834072,721,0
734,0,0,102.52146039,1172,0
735,0,0,44.489437045,718,0
736,0,0,0,4,0
737,80,945.172170677,8.179375553,347,0
738,224,74.152613157,46.60350148,27,0
739,0,0,146.863303068,716,0
740,0,0,119.705214601,804,0
741,0,0,153.312168955,2517,0
742,0,0,276.83742199799997,11410,0
743,0,0,0,0,0
744,0,0,0,0,0
745,8,4.181322756,142.192213251,3071,0
746,0,0,191.110151523,8089,0
747,0,0,10.624316584,274,0
748,1985,281.35267653,11.660882182,583,0
749,148,11.786540494,14.529680650000001,25,0
750,369,31.897120758,6.156757828,425,0
751,58,13.624122965,0,77,0
752,651,119.432465172,1.010421199,287,0
753,425,75.34332592,2.220266571,81,0
754,780,117.962270269,1.234856966,192,0
755,1389,143.074467954,9.289077804,558,0
756,536,65.428825495,1.896641421,91,0
757,985,79.751142679,13.466567222,2508,0
758,45,5.703722119,56.205193468,859,0
759,248,131.00411726,8.574067517,2216,0
760,512,92.296998697,10.235691691,63,0
761,916,120.670700926,2.74819442,208,0
762,1,1.377429223,0,31,0
763,105,13.625949872,4.312966815999999,98,0
764,159,21.02130463,10.728406548,404,0
765,72,6.5412165799999995,55.624874267,1333,0
766,75,6.552594598,41.908018815,1111,0
767,90,11.67787675,11.861742587,341,0
768,33,5.561574203,10.588053563,239,0
769,86,12.452209444,5.907874067,206,0
770,0,0,196.47808216299998,1654,0
771,1,2.547237733,155.566186501,3034,0
772,0,0,139.436519643,630,0
773,1,4.966281662,49.034299055,671,0
774,0,0,195.10826189,187,0
775,4,596.289316,0,0,0
776,0,0,37.903009072,3968,0
777,1,0.326164577,177.087894762,951,0
778,1,0.349050945,55.282593424,329,0
779,5,2.633723175,115.68667527,2443,0
780,1,0.95467439,368.63057488,3859,0
781,1,0.112510767,99.337127996,1016,0
782,0,0,269.766849722,2940,0
783,0,0,96.619627656,1311,0
784,1216,128.161095341,4.415775865,301,0
785,1082,156.650068261,9.028243075,171,0
786,555,86.219190107,0.935385052,67,0
787,373,52.830117149,3.427570022,171,0
788,657,89.241231317,21.282714719,392,0
789,684,123.798525981,17.775787679,344,0
790,675,111.984086458,0.363523774,207,0
791,298,56.696528162,16.635269274,76,0
792,135,22.604665582,19.860053024,337,0
793,0,0,62.918952256,428,0
794,0,0,0,0,0
795,0,0,353.155814511,6170,0
796,0,0,449.258825151,6485,0
797,0,0,390.425250099,7707,0
798,0,0,179.684898483,4665,0
799,0,0,170.847422703,2775,0
800,1,0.075312228,163.891054325,5739,0
801,946,124.06111108500001,15.915972606,590,0
802,1,13.24539629,72.368185729,1095,0
803,0,0,12.2905844,390,0
804,319,76.833786234,57.670513367,1018,0
805,0,0,44.836133648,1425,0
806,18,4.00738851,195.367648396,3427,0
807,0,0,23.728804593,326,0
808,1,8.078133621,21.34699459,99,0
809,306,9.381599621,23.495316326,428,0
810,251,21.536057631,17.350934972,495,0
811,29,4.190515222,50.568591093,1139,0
812,0,0,311.26445902,5580,0
813,1,5.78361842,45.493687118,4596,0
814,2,1.962159924,98.85574369,3328,0
815,0,0,67.508627871,7159,0
816,0,0,183.257048855,3033,0
817,1026,949.177635555,58.489832921,2250,0
818,286,47.17477271,0,28,0
819,664,111.83499124,52.091287171,3403,0
820,237,51.000468034,0,23,0
821,346,40.826841897,198.575669506,5286,0
822,1,0.401087596,212.654729946,3206,0
823,0,0,99.219309601,1092,0
824,0,0,8.100475247,359,0
825,1237,143.487922365,26.260576509,395,0
826,503,84.368123773,19.488693281,559,0
827,563,204.136940363,0.430881583,64,0
828,166,33.191844792,4.246200502,170,0
829,754,88.980316939,13.806545733,755,0
830,552,102.117815311,9.451694927,779,0
831,397,61.55027489,2.064698906,99,0
832,0,0.323883694,231.602714568,8414,0
833,122,34.4914589,26.707664413,1380,0
834,167,10.320446944,25.980321269,935,0
835,398,43.571798576,48.422836056,3075,0
836,0,0,49.139102087,1584,0
837,505,70.967863857,55.331561606,1481,0
838,779,166.538515415,93.813814774,4861,0
839,325,54.147155232,14.860728571,290,0
840,28,10.933908391,0,92,0
841,576,69.248748982,35.605711416,403,0
842,0,0,115.476385069,1937,0
843,0,0,123.996487246,1702,0
844,0,0,66.793561415,591,0
845,269,19.908749574,100.113122007,1893,0
846,0,0,57.019873828,331,0
847,279,59.840744792,90.062062361,600,0
848,486,87.675838887,11.560656599,282,0
849,348,110.276858878,15.641339760000001,743,0
850,713,206.556453577,11.640468564,805,0
851,1037,229.195587901,10.730151911,229,0
852,1593,223.0323178907,34.671567375,1914,0
853,681,65.959464363,17.280796129,370,0
854,353,62.812120168,20.227459369,273,0
855,438,82.725932572,31.783759002,715,0
856,215,51.909150972,8.010769059,301,0
857,585,129.343995141,5.562488953,125,0
858,500,110.32109135500001,4.102723913,110,0
859,221,58.080040059,4.285424051000001,32,0
860,82,20.680924108,4.376825664,270,0
861,644,102.039255979,24.802786517999998,566,0
862,247,52.985323005,0.38936438,37,0
863,410,107.515688602,0,109,0
864,644,37.714746908,18.477320986,1666,0
865,307,73.119070552,1.171214586,300,0
866,60,46.434405414000004,24.724220457,2608,0
867,390,94.589048201,1.5863302780000001,97,0
868,320,71.473828804,0,149,0
869,531,37.448388848,1.458008017,100,0
870,447,49.374148556,52.464509047,948,0
871,108,35.122439571,0,10,0
872,1390,116.332687545,12.704163928,499,0
873,1880,379.23446806,69.62816302,1250,0
874,1550,12501.414675822,0,282,0
875,894,236.142683304,15.827930434,4410,0
876,392,62.554177611,150.20208092,2446,0
877,650,46.88031907,70.140234164,1490,0
878,302,61.439754803,5.842818186000001,631,0
879,367,85.927626567,20.090067195,93,0
880,472,101.998834261,1.21736681,159,0
881,351,59.629883297,3.536223314,117,0
882,925,187.784958326,0.908217977,168,0
883,523,122.101061465,4.426700079,54,0
884,411,63.091816603,2.166653839,212,0
885,400,70.06285916,6.634703292,315,0
886,746,147.021725538,17.479141023,439,0
887,866,100.479161505,20.661985282,584,0
888,360,85.047632575,14.504481735,1050,0
889,521,108.035390746,0.933987243,172,0
890,522,122.803582972,1.247797975,76,0
891,529,100.764641065,0,167,0
892,669,60.921497399,8.770545176,608,0
893,299,17.043864016,62.075900202999996,3464,0
894,271,35.816376529,0,26,0
895,366,90.936688712,11.612913003,460,0
896,302,54.655804864000004,0,29,0
897,174,28.863487038,1.410441314,1892,0
898,1239,221.783714014,6.284567378,728,0
899,1834,69.365081755,196.909070546,6164,0
900,499,51.50187122,69.651200899,172,0
901,2808,286.09237265400003,17.43955185,837,0
902,0,0,70.417916433,1257,0
903,12,4.197446321,51.142516719,1030,0
904,328,9.484207458,7.680411856,316,0
905,30,7.122110834,48.381528035,3430,0
906,2,1.202989792,3.946029992,45,0
907,210,891.6044772329999,58.906729004,1192,0
908,829,165.346304338,18.187888944,94,0
909,578,102.448328461,0,169,0
910,444,103.57445568600001,75.457819372,451,0
911,916,149.845075934,0,250,0
912,1627,267.031953199,9.03523128,730,0
913,238,50.389707057,28.946825809,550,0
914,200,37.1839177,0.158258403,31,0
915,463,57.553781131,4.805491112,172,0
916,674,158.787273971,1.216974792,282,0
917,312,66.55726909,0.198340998,59,0
918,274,84.703433828,2.399262645,54,0
919,288,66.327107325,47.859156508999995,229,0
920,505,85.904754805,4.0245863360000005,348,0
921,433,170.519241687,5.596626648,151,0
922,1123,200.796897764,53.776551782,1533,0
923,899,75.356915553,4.349807454,351,0
924,0,0,65.45056372,2021,0
925,507,66.387276095,6.642697393,551,0
926,766,248.254791195,0,100,0
927,791,60.437530726,38.746095853999996,1474,0
928,238,55.690206394,0,23,0
929,1220,140.951047099,5.682856137,402,0
930,444,109.027445088,0,44,0
931,566,132.913482763,6.012950251,263,0
932,751,155.57904382,32.633698699,3813,0
933,1474,486.012518921,72.849163277,848,0
934,1121,198.993895233,7.811293879,199,0
935,1201,168.665530024,19.699583706000002,1908,0
936,830,142.218768697,15.746519962,555,0
937,1149,200.134679518,1.716871972,188,0
938,843,129.759117894,20.429909789,485,0
939,967,156.71527341,29.056548252,520,0
940,1049,288.396066288,11.2022947,362,0
941,600,179.710931869,3.7935121979999997,172,0
942,128,71.742364341,11.837015227,296,0
943,314,71.100524034,12.744430206,390,0
944,713,7.775685639,0.097443708,281,1
945,218,4.199434864,3.561274805,422,1
946,279,2.9745189819999998,10.078164365,660,1
947,0,0,20.416385544,410,1
948,234,7.62962662,10.635640042,457,1
949,292,3.681525068,14.072498415,3039,1
950,12,4.991365293,1.4800595,1456,1
951,29,0,0,3,1
952,0,0,9.972809453,1375,1
953,0,0,4.7080285,2557,1
954,0,0,14.860205407,975,1
955,90,0.229902862,8.506612520000001,1141,1
956,128,1.3558156749999999,5.29865222,701,1
957,331,3.19115131,6.121471799,428,1
958,220,8.79408389,6.3520808970000004,1214,1
959,317,2.001031266,5.021724921,645,1
960,198,4.355532514,2.399335284,853,1
961,69,0.167091185,5.991422109,1270,1
962,0,0,0,0,1
963,240,3.998150507,4.2040029830000005,292,1
964,88,0.9475740420000001,5.662158176,630,1
965,10,4.9663688409999995,3.065650753,162,1
966,0,0,15.385420441,4381,1
967,1526,30.233763699,5.870621419,628,1
968,358,1102.735102878,4.026094375,2795,1
969,147,883.660210604,3.589474506,6797,1
970,134,0.32212438499999996,5.461559157,2124,1
971,42,0.282629784,7.159718138,1780,1
972,11,0.463403618,7.040242813,1305,1
973,69,1.943388492,2.675370899,1724,1
974,298,0.581838783,9.084425715,5513,1
975,9,0.028099311,9.326947012,3461,1
976,41,0.463261209,5.969363789,1604,1
977,28,0.704378,3.7351548450000003,2345,1
978,81,0.460873117,5.537362761,3904,1
979,113,0.379262423,5.7034051329999995,3633,1
980,58,3.8685540329999997,0.1805178,166,1
981,0,0,3.319207884,524,1
982,0,0,0,928,1
983,5,0,7.530002664,582,1
984,301,3.819774282,0.845075712,297,1
985,183,1.466417665,4.495697035,1712,1
986,319,3.210098414,2.588859738,1193,1
987,167,3.951228798,3.642456793,1172,0
988,124,1.49691988,7.31277368,249,0
989,170,2.98293649,3.972805878,534,0
990,63,1.6217458,7.595507208,612,0
991,92,3.0260252669999996,24.732081226000002,577,1
992,94,9.094499272,28.256853321999998,1543,0
993,0,0,7.190756687,333,1
994,10,0.93997873,4.958587896,661,1
995,28,0.5226294,8.766654512,348,1
996,11,0.62523926,8.135205225,754,1
997,0,0,7.921281292,305,1
998,8,1.4754201919999999,6.788102505,70,1
999,10,1.78104259,6.7555061069999995,436,1
1000,5,1.2645536290000001,2.216242006,461,1
1001,0,10.00700581,0,607,1
1002,0,0,9.821106265,983,1
1003,3,0.357220647,6.192246963,212,0
1004,13,1.196518327,7.067974995,60,0
1005,53,2.016987006,6.523437872,268,1
1006,14,3.279004867,5.67928387,356,1
1007,54,0.914083451,7.893933709000001,75,1
1008,32,1.325351962,6.624472561,80,1
1009,47,3.485787926,13.740446978000001,552,0
1010,119,9.666435036,5.476714134,249,0
1011,137,8.23663653,7.842297297,371,1
1012,102,14.297752868,3.449282394,369,1
1013,26,0.44101006000000004,16.496983615,1171,1
1014,21,0.9400724540000001,15.88746173,447,1
1015,0,0,0,666,1
1016,8,0,6.3819036350000005,398,1
1017,18,0.821158685,5.969912742,519,1
1018,318,2.733915027,2.225279455,1209,1
1019,220,3.222656584,2.671902356,430,1
1020,53,0.710890127,6.866373215,342,1
1021,394,5.637559182,2.441352362,168,1
1022,84,7.6943467640000005,3.7906323570000002,18,1
1023,134,6.004421962,9.967187901,513,1
1024,221,13.184922074,3.6313165499999998,255,1
1025,452,11.920109636,0.934571559,98,1
1026,44,7.024086409,56.368672757,415,0
1027,7,3.042709869,196.90704407,1937,0
1028,127,13.187924006,13.338743539,806,0
1029,0,0,162.125006173,521,0
1030,252,207.1572126227,1.546334095,79,0
1031,279,44.470100034,0.05296239900000001,29,0
1032,718,283.99876049,187.628513636,294,0
1033,160,110.383250041,0,50,0
1034,379,16.476441383,11.815769923,200,1
1035,12,1.304032599,10.333565873,1481,1
1036,175,26.450030474,10.992665796,276,0
1037,61,5.663451561,8.763124662,305,0
1038,210,19.632342526,8.853316372,586,0
1039,455,36.803523956,28.276895154,290,0
1040,385,26.327587304999998,4.936332498,341,0
1041,502,40.085379521,0.661036339,163,0
1042,0,0,0,1176,0
1043,1154,26.026001622,14.257414858,814,1
1044,412,18.683209782,4.308999012,246,1
1045,146,20.936877092,2.502080745,322,0
1046,279,38.679688179,0.700405044,74,0
1047,260,38.284361634,0,199,0
1048,144,16.243966086,9.275353009,3250,0
1049,254,29.054062862,0,25,0
1050,289,30.980085514,0.065153067,28,0
1051,665,32.688456311,0,65,0
1052,512,34.44920627,2.6118652570000003,253,0
1053,563,23.712885813,8.480167936,976,0
1054,568,38.594235461,0.323951869,80,0
1055,46,11.282930835,0,29,0
1056,383,110.951566418,6.244079149,361,0
1057,692,28.770090565,4.921333056,1114,0
1058,461,36.864375289,1.509726505,186,0
1059,385,33.477445758,0.106335463,314,0
1060,117,3.308871325,3.861926476,1183,0
1061,219,4.003466487,10.524041707,1385,0
1062,251,4.0829417139999995,2.853114533,771,0
1063,377,9.377366714999999,5.31405706,352,0
1064,270,3.326567184,5.771599886,671,0
1065,173,5.586937536,10.002994991,1100,0
1066,387,3.751031303,4.343024977,365,0
1067,529,7.41066121,10.489168454,955,0
1068,1165,31.496374533,7.789670236,777,0
1069,555,23.329403045,3.379126144,334,0
1070,500,18.785402072,6.520260335,1046,0
1071,404,21.934052294,11.785591481,1607,0
1072,383,18.808809859,1.597675335,126,0
1073,497,42.964938833,1.916766573,80,0
1074,361,25.460019923,4.490560782,511,0
1075,0,0,1.003289823,19771,0
1076,869,371.658886702,6.996350268,10816,0
1077,320,43.25225474,341.591045557,10263,0
1078,128,1.263881267,6.98952229,447,0
1079,4,0,18.108496579,1244,0
1080,145,7.496438814,3.104354294,217,0
1081,143,4.792289561,14.316348639,992,0
1082,362,22.231532045999998,0.620248729,126,0
1083,254,14.090389914,3.190562305,46,0
1084,459,35.729001332,1.090937232,99,0
1085,139,8.886953753,10.704201655,858,0
1086,508,23.679341205,2.8499721520000003,549,0
1087,774,48.867182354,7.418220063000001,719,0
1088,422,43.513536493,3.483180431,513,0
1089,691,26.255248908,0.055080153,82,0
1090,498,28.380728822,0.442896569,69,0
1091,398,44.490801208,0.612656655,341,0
1092,457,32.114257222,4.496306101,418,0
1093,0,0,27.051052305,4154,0
1094,616,44.410875541,9.469523471,231,0
1095,105,4.456693881,15.018486205,392,0
1096,147,6.81673533,4.921817663,237,0
1097,6,1.158061613,61.561630032,355,0
1098,9,1.027953108,21.968936478,542,0
1099,251,16.677108089,2.243694937,141,0
1100,265,10.775301532,14.741519509,632,0
1101,11,0.7361294780000001,7.795426363,204,0
1102,132,8.232805130000001,24.351799563,785,0
1103,616,86.760559342,13.396943875,657,0
1104,655,76.250019941,3.994293568,167,0
1105,0,0,97.51229335,80,0
1106,712,89.656931232,1.547729516,292,0
1107,638,79.954655766,2.5533507600000003,314,0
1108,229,46.756081399,0.247483798,202,0
1109,201,35.82690902,0.426505971,82,0
1110,319,59.241421859,0.280052173,33,0
1111,146,24.449726064,0,14,0
1112,204,36.424309106,0,20,0
1113,316,49.625387856,0,133,0
1114,507,85.13680414,0.443500885,110,0
1115,576,88.806950182,1.332939342,174,0
1116,284,87.112944716,100.8294228,595,0
1117,832,110.407993039,0,83,0
1118,481,118.374528015,7.49735199,364,0
1119,270,93.843310775,0,26,0
1120,138,46.622057484,0.399692947,19,0
1121,5,0.685761764,47.017065324,1148,0
1122,2,0.42983487100000006,39.956472829999996,635,0
1123,430,17.114815121,3.582373387,490,0
1124,253,23.58684305,12.32985695,251,0
1125,78,7.828548856,21.126773017,1215,0
1126,557,43.144254625,4.654909117,1098,0
1127,690,79.524731651,1.204337874,89,0
1128,577,67.034526308,2.006941319,225,0
1129,596,65.646281982,5.125540972,233,0
1130,653,72.393816306,24.091858979999998,379,0
1131,619,78.934217439,4.467331394,393,0
1132,596,82.15442925,1.031566807,163,0
1133,497,71.337907013,1.034356178,311,0
1134,311,66.618698213,0.633309271,202,0
1135,376,83.717343204,1.64023399,147,0
1136,488,91.926474146,13.394434319999998,1508,0
1137,1,0.123775921,52.489418416,1266,0
1138,0,0,43.687722994,856,0
1139,5,1.145898349,15.775511334,526,0
1140,8,0,11.599236475,445,0
1141,241,24.405148228,24.472170876,714,0
1142,483,27.618933156,4.989748049,251,0
1143,109,4.749987659,24.459076647,2096,0
1144,213,9.336548749,22.588621483,588,0
1145,884,58.109421191,6.8261919319999995,9551,0
1146,749,80.342596572,9.200007269,911,0
1147,582,67.137625907,5.1784048,381,0
1148,577,68.074471718,11.248771563,525,0
1149,490,59.705067643,2.152650866,267,0
1150,243,26.07071659,0.326235046,763,0
1151,222,8.831410812,6.717481869,546,0
1152,538,25.285048455000002,5.485850864,712,0
1153,509,72.939050656,9.620673186,545,0
1154,530,80.699907868,0.882697395,95,0
1155,501,94.825363795,0.28696219,65,0
1156,434,82.516554187,0.554970643,129,0
1157,509,71.629933852,5.852860431,481,0
1158,510,89.836914221,0.492914332,495,0
1159,730,56.277901323,7.064092644,1007,0
1160,391,6.6073325380000005,22.276918036,1812,0
1161,327,85.284917689,0,32,0
1162,268,74.495556919,11.777549288,389,0
1163,8,1.864473807,12.986572782,2007,0
1164,0,0,4.499726964,122,0
1165,16,0.755952513,7.548630983,169,0
1166,0,0,11.221123848,586,0
1167,9,1.314567676,6.380268355,980,0
1168,86,4.841981076,27.854238285,886,0
1169,248,23.372951819,4.219424407,413,0
1170,70,10.453798837,5.7650149840000005,113,0
1171,287,20.203589,11.759156202,295,0
1172,293,45.673477637,3.029297422,55,0
1173,141,20.775423638,4.787036267,466,0
1174,277,30.056383669,0.984696159,72,0
1175,194,14.679955259,16.236148197,532,0
1176,451,9.43576956,14.701777618,1229,0
1177,121,16.837099565000003,16.963822006,2778,0
1178,208,25.702314303,0.932625313,115,0
1179,39,5.7714010590000004,4.236043292,245,0
1180,1,1.073713844,27.958183374,1203,0
1181,0,0,0.32095075,274,0
1182,522,107.780503859,1.910389002,179,0
1183,658,191.929356979,103.564624853,570,0
1184,0,0,28.100177558,578,0
1185,0,0,25.730491634,468,0
1186,26,4.390904821,12.792889787,451,0
1187,195,12.293812504,8.685149095,706,0
1188,39,2.532141019,3.037119391,934,0
1189,0,0,42.94207709,524,0
1190,0,0,32.381139828,470,0
1191,0,0,36.242719877,588,0
1192,243,26.697729791,31.170523864,1308,0
1193,292,34.602177745,10.467854649,663,0
1194,404,52.704554322,0.492193882,46,0
1195,716,55.259362813,13.862357078,522,0
1196,586,82.363143573,0.8865176050000001,99,0
1197,336,50.182413729,1.169781887,99,0
1198,1,0.008264463,0,0,0
1199,7,2.1376243749999997,10.787786511,1165,0
1200,11,2.886861745,24.929769237,578,0
1201,73,14.314899143,19.519059974,343,0
1202,269,20.855138404,41.215370726,1768,0
1203,19,2.411613595,37.734820805,889,0
1204,95,12.925915983,23.651781564,518,0
1205,41,3.496939101,42.083018058,2238,0
1206,45,2.234032122,64.048713786,897,0
1207,367,65.466378292,12.393130609,382,0
1208,280,15.755460548,48.394411555,1994,0
1209,2,0.470476659,31.856953379,916,0
1210,268,6.568147006999999,22.735739716,376,0
1211,638,19.308948121,57.797827777,2404,0
1212,442,32.193299925,9.760757858,536,0
1213,358,33.271580291,7.947832769,171,0
1214,191,28.299540851,0.589592828,28,0
1215,291,46.401025134,6.338063190000001,133,0
1216,1160,75.041159667,39.587392484,1141,0
1217,1073,214.67710381700002,13.574774706,507,0
1218,486,102.800543268,18.682873010999998,1614,0
1219,163,8.454158486,24.226120666,544,0
1220,847,53.89965486,4.716421389,292,0
1221,445,17.76005293,16.6296636504,284,0
1222,623,71.929436903,3.145945689,300,0
1223,1009,75.843648131,22.492097369,2561,0
1224,739,70.926928308,8.5907587500000009,790,0
1225,1,0.136374475,36.833734987,402,0
1226,477,17.598688051,11.929513338,128,0
1227,579,85.975964343,27.501206422,582,0
1228,267,19.593037691,49.794333687,563,0
1229,273,32.738951406,36.399478221,921,0
1230,26,4.833776627,18.9821159,308,0
1231,627,7.185427847,10.463537504,875,0
1232,26,9.273545438000001,30.043057125,395,0
1233,4,1.695694367,35.396170758000004,1211,0
1234,0,0.363720927,84.016626054,9963,0
1235,687,96.038606795,19.091077409,512,0
1236,286,44.313947337,17.84337202,739,0
1237,264,76.9482861437,7.289348283,1478,0
1238,378,47.522082822,14.672631044,1189,0
1239,1153,127.571010494,16.529678209,1242,0
1240,1010,168.031267487,7.457617285,962,0
1241,418,94.215303209,24.153082287,1717,0
1242,524,38.166914788,13.344346998,299,0
1243,6,2.34555656,37.07391592,1126,0
1244,560,128.260979301,65.441107797,1870,0
1245,16,5.033127304,34.406918363,715,0
1246,551,91.412444424,27.112535135999998,1302,0
1247,26,11.543336595,39.947596331999996,794,0
1248,222,13.231425207,12.717443882,653,0
1249,697,104.835569068,0.249471957,101,0
1250,820,38.320621712,31.144103729,501,0
1251,194,37.601482858,38.911865543,945,0
1252,360,101.745376592,1.921858161,152,0
1253,391,80.415797863,23.131955300999998,1114,0
1254,36,7.503381025,106.371245388,4580,0
1255,240,68.163315185,6.075390172,407,0
1256,758,107.277874276,25.854586948999998,2158,0
1257,342,84.481361552,25.781554492,1992,0
1258,592,167.922091518,6.61299742,1271,0
1259,617,175.496587007,22.70662774,1039,0
1260,746,89.056803121,6.798574368,938,0
1261,768,175.612113249,5.168657867,752,0
1262,535,81.312991414,2.590910892,314,0
1263,546,64.303727306,1.656789267,184,0
1264,611,547.242962578,1.894978226,121,0
1265,208,26.708055085999998,0.48417715699999997,77,0
1266,775,112.140638117,1.564568114,169,0
1267,466,59.899655666,2.524642625,112,0
1268,176,27.129039339,1.843247365,422,0
1269,249,39.848389448,0.327230772,53,0
1270,196,35.57834515,0,58,0
1271,450,81.669954238,0.28678311,85,0
1272,521,48.707641786,8.817719265000001,553,0
1273,323,48.010018641,4.208306389,176,0
1274,603,61.903606494,36.138280159,1928,0
1275,106,9.477820704,17.34596135,922,0
1276,706,119.701880925,4.354912294,182,0
1277,322,84.820667821,0.8587767110000001,185,0
1278,405,80.697928,1.386208382,320,0
1279,285,67.37702388,0,28,0
1280,441,80.016569394,6.100507587,308,0
1281,364,74.452019954,0.186979715,48,0
1282,302,74.994911257,3.685299298,102,0
1283,348,73.685837481,10.872604739,366,0
1284,462,105.067736073,2.774376944,384,0
1285,399,91.909404688,6.0164060699999995,460,0
1286,964,232.591314258,33.636624723,2274,0
1287,670,197.804044313,0,172,0
1288,811,331.306571935,15.553571763,563,0
1289,956,301.698020749,5.51559679,904,0
1290,1118,77.017159423,27.71918523,994,0
1291,664,98.2298997,23.751933105,589,0
1292,613,110.289341221,19.234665618,890,0
1293,1458,114.47226488,29.47598104,1998,0
1294,446,150.148760936,9.75045015,370,0
1295,516,117.354046186,1.5281584940000001,210,0
1296,522,83.283536581,15.390958604,626,0
1297,355,96.262242025,5.013016757,410,0
1298,371,94.03337152,9.364744075,223,0
1299,676,159.445648893,6.478216262,359,0
1300,439,121.559470195,2.753336777,101,0
1301,658,172.70742941,0,722,0
1302,716,88.255046935,31.905529841,8238,0
1303,835,109.25570703,11.341858422,567,0
1304,359,70.324755192,25.015428717,3778,0
1305,406,52.720167422,30.496873626,616,0
1306,1634,126.147281069,43.907436194,1061,0
1307,685,253.858130762,0.264225523,180,0
1308,759,90.879039669,15.778696255,765,0
1309,812,78.392844142,67.75890953,1430,0
1310,502,104.220511133,8.996752561,434,0
1311,351,79.594008399,10.130588472,690,0
1312,457,100.281244822,5.828069696,546,0
1313,499,129.139841656,0,149,0
1314,272,48.685311147,4.425846005,403,0
1315,482,110.775777489,1.588920112,62,0
1316,195,51.151286948,1.253141534,99,0
1317,321,112.757800498,0,68,0
1318,422,95.136328122,0.25506281,135,0
1319,202,40.456011349,0,20,0
1320,475,117.395413833,19.247938755,1135,0
1321,363,47.988503476,13.919056174,1009,0
1322,86,66.435234556,3.583011976,1484,0
1323,660,131.0568802386,13.853237017,582,0
1324,458,124.82787878,8.369474327,492,0
1325,595,182.34888315,6.56187404,465,0
1326,307,113.242001346,0.486601861,54,0
1327,349,93.84134095,0,34,0
1328,232,19.418411062,1.482035237,85,0
1329,465,124.594106375,1.668680009,174,0
1330,1035,101.257058311,7.188505992,456,0
1331,1253,240.1022318256,17.29706709,795,0
1332,527,126.627066383,2.451689276,618,0
1333,193,115.263008507,1.081413797,105,0
1334,534,301.062730203,0.273875213,178,0
1335,226,135.71690209,12.781113788,776,0
1336,362,447.104781747,4.6892619170000005,44,0
1337,340,144.999051122,8.513338701,456,0
1338,275,214.722443194,17.181765494,567,0
1339,0,0,0,0,0
1340,0,0,0,0,0
1341,0,0,0,7,0
1342,0,0,321.2195378,0,0
1343,0,0,0,0,0
1344,0,0,0,31,0
1345,3,0.096116968,4.985215794,134,0
1346,0,0,0,15,0
1347,259,185.704436661,2.9840023430000002,614,0
1348,2,5.000090666,4.387873058,5,0
1349,0,0,143.063662816,586,0
1350,36,33.616678948,0,108,0
1351,0,0,0,0,0
1352,0,0,0,2,0
1353,0,0,0,7,0
1354,134,258.649867108,0,297,0
1355,640,128.689976072,14.276683333,401,0
1356,675,447.936738896,10.750177577,396,0
1357,1257,517.828856123,0.689235358,490,0
1358,660,992.9417481739999,4.558965857,357,0
1359,0,0,168.7194658,43,0
1360,21,47.106031261,5.160610553000001,72,0
1361,0,0,11.544119087,230,0
1362,35,6.841569545,0,114,0
1363,35,41.579367181,0,142,0
1364,204,879.013318745,0,20,0
1365,0,0,0,0,0
1366,303,50.85967872,38.071568027,98,0
1367,0,0,134.654944,0,0
1368,0,0,6.035189655,88,0
1369,0,0,53.600912933,134,0
1370,0,0,0,0,0
1371,0,0,0,0,0
1372,0,0,0,0,0
1373,334,261.94926044,168.97244762100001,1524,0
1374,0,0,112.932335666,1809,0
1375,190,2.628948662,98.591138384,1091,0
1376,73,13.106429723,0,80,0
1377,258,5,0,143,0
1378,541,0.870100911,4.979461199,888,0
1379,37,2.556869562,0,198,0
1380,40,11.09805578,0,256,0
1381,57,8.107746726,5.786455189,206,0
1382,276,0,0,879,0
1383,176,19.892443744,0,890,0
1384,33,0,0.041400906,798,0
1385,28,20,0,538,0
1386,366,95.394736964,0,92,0
1387,89,0.5074560379999999,6.143280513,360,0
1388,0,0,0,0,0
1389,0,0,0,0,0
1390,0,0,0,0,0
1391,0,0,0,7,0
1392,0,0,0,7,0
1393,0,0,0,10,0
1394,0,0,0,0,0
1395,11,4.214445219,0,2,0
1396,65,36.867325294,0,130,0
1397,280,201.37521052099999,0,502,0
1398,528,1099.533399765,19.220891756,443,0
1399,0,0,0,0,0
1400,0,0,0.880362417,1699,0
1401,156,747.707120608,48.127081933,232,0
1402,1,15.3153581,0.044234096,38,0
1403,112,232.389859535,0,44,0
